ene,k
189.307,121681311982.
189.335,121787115207.
189.364,121892976834.
189.392,121998894458.
189.421,122104867911.
189.45,122210899690.
189.478,122316988318.
189.507,122423132338.
189.535,122529334970.
189.564,122635595503.
189.593,122741911800.
189.621,122848284191.
189.65,122954715138.
189.678,123061203214.
189.707,123167746768.
189.736,123274349098.
189.764,123381008379.
189.793,123487723626.
189.821,123594495467.
189.85,123701326508.
189.878,123808213745.
189.907,123915156925.
189.936,124022158914.
189.964,124129218024.
189.993,124236332837.
190.021,124343504877.
190.05,124450735704.
190.079,124558022281.
190.107,124665365316.
190.136,124772767606.
190.164,124880226424.
190.193,124987740779.
190.222,125095313317.
190.25,125202944481.
190.279,125310631046.
190.307,125418374346.
190.336,125526177007.
190.365,125634035382.
190.393,125741950135.
190.422,125849923462.
190.45,125957954778.
190.479,126066040990.
190.508,126174185586.
190.536,126282389167.
190.565,126390647885.
190.593,126498962979.
190.622,126607337225.
190.65,126715768862.
190.679,126824255787.
190.708,126932801781.
190.736,127041405815.
190.765,127150064779.
190.793,127258781365.
190.822,127367557310.
190.851,127476389475.
190.879,127585277476.
190.908,127694224803.
190.936,127803229491.
190.965,127912289100.
190.994,128021407717.
191.022,128130584807.
191.051,128239817928.
191.079,128349107393.
191.108,128458456565.
191.137,128567862055.
191.165,128677323195.
191.194,128786843705.
191.222,128896421970.
191.251,129006056207.
191.279,129115747741.
191.308,129225498548.
191.337,129335305167.
191.365,129445168575.
191.394,129555091473.
191.422,129665071440.
191.451,129775107020.
191.48,129885200877.
191.508,129995353412.
191.537,130105562061.
191.565,130215827711.
191.594,130326152750.
191.623,130436534244.
191.651,130546972397.
191.68,130657468973.
191.708,130768023833.
191.737,130878634092.
191.766,130989302155.
191.794,131100029454.
191.823,131210813132.
191.851,131321653855.
191.88,131432552975.
191.909,131543510125.
191.937,131654522868.
191.966,131765594175.
191.994,131876724034.
192.023,131987910148.
192.051,132099153323.
192.08,132210455560.
192.109,132321815273.
192.137,132433230838.
192.166,132544705076.
192.194,132656238121.
192.223,132767827104.
192.252,132879473747.
192.28,132991178913.
192.309,133102941273.
192.337,133214759700.
192.366,133326637844.
192.395,133438573971.
192.423,133550565608.
192.452,133662615543.
192.48,133774724265.
192.509,133886890012.
192.538,133999111964.
192.566,134111393914.
192.595,134223732844.
192.623,134336127763.
192.652,134448581488.
192.68,134561094045.
192.709,134673662641.
192.738,134786288705.
192.766,134898974583.
192.795,135011717037.
192.823,135124515648.
192.852,135237373849.
192.881,135350289827.
192.909,135463261825.
192.938,135576292202.
192.966,135689382249.
192.995,135802528109.
193.024,135915730962.
193.052,136028993790.
193.081,136142313659.
193.109,136255689808.
193.138,136369124675.
193.167,136482618764.
193.195,136596168148.
193.224,136709776092.
193.252,136823443249.
193.281,136937166846.
193.31,137050947255.
193.338,137164787466.
193.367,137278685858.
193.395,137392639587.
193.424,137506652097.
193.452,137620723575.
193.481,137734851391.
193.51,137849037056.
193.538,137963282218.
193.567,138077584647.
193.595,138191943057.
193.624,138306360945.
193.653,138420837344.
193.681,138535369881.
193.71,138649960887.
193.738,138764610820.
193.767,138879317854.
193.796,138994081296.
193.824,139108904724.
193.853,139223785728.
193.881,139338723644.
193.91,139453720180.
193.939,139568775415.
193.967,139683887110.
193.996,139799055999.
194.024,139914284725.
194.053,140029570978.
194.081,140144914209.
194.11,140260316166.
194.139,140375776534.
194.167,140491293544.
194.196,140606868588.
194.224,140722503085.
194.253,140838194679.
194.282,140953943192.
194.31,141069751048.
194.339,141185616937.
194.367,141301539718.
194.396,141417520549.
194.425,141533561118.
194.453,141649658224.
194.482,141765812987.
194.51,141882026919.
194.539,141998298723.
194.568,142114627036.
194.596,142231014089.
194.625,142347460703.
194.653,142463963629.
194.682,142580524629.
194.711,142697144852.
194.739,142813822492.
194.768,142930556949.
194.796,143047350917.
194.825,143164203649.
194.853,143281112442.
194.882,143398079755.
194.911,143515106652.
194.939,143632190213.
194.968,143749331186.
194.996,143866531786.
195.025,143983791103.
195.054,144101106361.
195.082,144218480865.
195.111,144335913958.
195.139,144453403560.
195.168,144570951464.
195.197,144688559554.
195.225,144806225039.
195.254,144923946713.
195.282,145041728366.
195.311,145159568258.
195.34,145277464885.
195.368,145395420205.
195.397,145513435233.
195.425,145631506772.
195.454,145749635643.
195.482,145867824639.
195.511,145986071310.
195.54,146104374803.
195.568,146222737924.
195.597,146341159875.
195.625,146459638321.
195.654,146578174539.
195.683,146696770994.
195.711,146815424328.
195.74,146934135422.
195.768,147052906227.
195.797,147171735108.
195.826,147290620556.
195.854,147409564730.
195.883,147528568926.
195.911,147647629647.
195.94,147766748550.
195.969,147885926751.
195.997,148005162952.
196.026,148124455999.
196.054,148243808467.
196.083,148363219953.
196.112,148482688140.
196.14,148602215037.
196.169,148721801391.
196.197,148841445126.
196.226,148961146141.
196.254,149080906420.
196.283,149200725544.
196.312,149320601532.
196.34,149440536679.
196.369,149560530870.
196.397,149680582310.
196.426,149800691493.
196.455,149920860162.
196.483,150041087454.
196.512,150161371511.
196.54,150281714943.
196.569,150402117007.
196.598,150522576618.
196.626,150643094062.
196.655,150763671456.
196.683,150884306735.
196.712,151004999349.
196.741,151125751477.
196.769,151246562026.
196.798,151367429558.
196.826,151488355544.
196.855,151609341660.
196.883,151730385504.
196.912,151851486496.
196.941,151972647176.
196.969,152093866035.
196.998,152215142214.
197.026,152336477568.
197.055,152457872506.
197.084,152579324481.
197.112,152700833943.
197.141,152822403869.
197.169,152944031236.
197.198,153065716247.
197.227,153187460676.
197.255,153309264612.
197.284,153431125019.
197.312,153553043977.
197.341,153675022956.
197.37,153797059119.
197.398,153919153048.
197.427,154041307041.
197.455,154163519662.
197.484,154285788822.
197.513,154408117404.
197.541,154530505654.
197.57,154652950794.
197.598,154775454314.
197.627,154898017966.
197.655,155020639182.
197.684,155143317541.
197.713,155266055857.
197.741,155388853470.
197.77,155511707487.
197.798,155634620885.
197.827,155757593858.
197.856,155880624438.
197.884,156003712514.
197.913,156126860785.
197.941,156250067203.
197.97,156373330660.
197.999,156496654086.
198.027,156620036777.
198.056,156743476571.
198.084,156866974525.
198.113,156990532720.
198.142,157114148627.
198.17,157237822214.
198.199,157361555833.
198.227,157485347955.
198.256,157609197214.
198.284,157733105513.
198.313,157857073570.
198.342,157981099284.
198.37,158105182810.
198.399,158229326759.
198.427,158353528570.
198.456,158477788046.
198.485,158602106443.
198.513,158726484464.
198.542,158850919948.
198.57,158975414018.
198.599,159099968065.
198.628,159224579630.
198.656,159349249141.
198.685,159473978225.
198.713,159598766832.
198.742,159723612475.
198.771,159848516831.
198.799,159973480870.
198.828,160098502849.
198.856,160223582869.
198.885,160348722757.
198.914,160473921400.
198.942,160599177397.
198.971,160724492523.
198.999,160849867468.
199.028,160975299640.
199.056,161100790321.
199.085,161226340803.
199.114,161351949936.
199.142,161477616271.
199.171,161603342411.
199.199,161729127962.
199.228,161854970629.
199.257,161980872296.
199.285,162106833692.
199.314,162232853379.
199.342,162358930293.
199.371,162485067676.
199.4,162611263830.
199.428,162737517188.
199.457,162863829889.
199.485,162990202394.
199.514,163116632476.
199.543,163243120825.
199.571,163369669644.
199.6,163496276570.
199.628,163622940448.
199.657,163749664663.
199.685,163876448231.
199.714,164003289263.
199.743,164130188897.
199.771,164257148954.
199.8,164384166543.
199.828,164511241958.
199.857,164638378083.
199.886,164765572550.
199.914,164892824442.
199.943,165020135577.
199.971,165147507088.
200,165274935459.
200.029,165402422640.
200.057,165529970205.
200.086,165657575873.
200.114,165785239073.
200.143,165912962345.
200.172,166040744835.
200.2,166168584437.
200.229,166296483392.
200.257,166424442660.
200.286,166552459421.
200.315,166680534316.
200.343,166808669419.
200.372,166936863393.
200.4,167065114742.
200.429,167193425870.
200.457,167321796547.
200.486,167450224532.
200.515,167578711632.
200.543,167707258698.
200.572,167835864238.
200.6,167964527080.
200.629,168093250415.
200.658,168222032702.
200.686,168350872767.
200.715,168479771953.
200.743,168608730835.
200.772,168737747736.
200.801,168866822765.
200.829,168995958152.
200.858,169125152307.
200.886,169254404182.
200.915,169383715638.
200.944,169513086567.
200.972,169642515365.
201.001,169772002741.
201.029,169901550404.
201.058,170031156516.
201.086,170160820354.
201.115,170290544208.
201.144,170420327169.
201.172,170550168183.
201.201,170680067915.
201.229,170810028204.
201.258,170940046379.
201.287,171070122615.
201.315,171200258652.
201.344,171330453867.
201.372,171460707017.
201.401,171591019623.
201.43,171721392281.
201.458,171851822362.
201.487,171982310940.
201.515,172112859903.
201.544,172243467701.
201.573,172374133135.
201.601,172504858312.
201.63,172635643248.
201.658,172766485714.
201.687,172897387097.
201.716,173028348950.
201.744,173159368806.
201.773,173290446956.
201.801,173421585188.
201.83,173552782872.
201.858,173684037492.
201.887,173815352000.
201.916,173946726539.
201.944,174078158905.
201.973,174209649861.
202.001,174341201174.
202.03,174472811233.
202.059,174604478629.
202.087,174736206615.
202.116,174867993908.
202.144,174999838745.
202.173,175131742734.
202.202,175263707181.
202.23,175395729707.
202.259,175527810176.
202.287,175659951190.
202.316,175792151259.
202.345,175924408924.
202.373,176056726697.
202.402,176189104040.
202.43,176321539034.
202.459,176454032533.
202.487,176586587037.
202.516,176719199881.
202.545,176851870793.
202.573,176984601842.
202.602,177117392100.
202.63,177250240086.
202.659,177383147320.
202.688,177516115182.
202.716,177649140841.
202.745,177782225173.
202.773,177915369525.
202.802,178048572832.
202.831,178181833943.
202.859,178315154998.
202.888,178448536035.
202.916,178581974943.
202.945,178715472728.
202.974,178849030590.
203.002,178982646831.
203.031,179116321471.
203.059,179250056103.
203.088,179383850578.
203.117,179517702606.
203.145,179651613929.
203.174,179785585136.
203.202,179919614957.
203.231,180053703472.
203.259,180187851820.
203.288,180322059504.
203.317,180456324755.
203.345,180590650015.
203.374,180725034917.
203.402,180859478281.
203.431,180993980230.
203.46,181128542576.
203.488,181263163795.
203.517,181397842898.
203.545,181532581854.
203.574,181667380415.
203.603,181802237208.
203.631,181937153128.
203.66,182072129271.
203.688,182207164024.
203.717,182342256756.
203.746,182477409855.
203.774,182612622278.
203.803,182747892673.
203.831,182883222574.
203.86,183018612624.
203.888,183154060967.
203.917,183289567551.
203.946,183425134884.
203.974,183560760906.
204.003,183696445173.
204.031,183832189316.
204.06,183967993616.
204.089,184103855447.
204.117,184239776229.
204.146,184375757567.
204.174,184511797445.
204.203,184647895786.
204.232,184784054434.
204.26,184920272403.
204.289,185056547922.
204.317,185192883161.
204.346,185329278997.
204.375,185465732729.
204.403,185602245245.
204.432,185738818185.
204.46,185875449780.
204.489,186012139464.
204.518,186148889245.
204.546,186285699298.
204.575,186422566808.
204.603,186559493950.
204.632,186696481135.
204.66,186833526753.
204.689,186970630602.
204.718,187107795133.
204.746,187245019070.
204.775,187382300816.
204.803,187519642476.
204.832,187657043938.
204.861,187794503560.
204.889,187932022204.
204.918,188069601545.
204.946,188207239493.
204.975,188344935451.
205.004,188482691619.
205.032,188620507496.
205.061,188758381508.
205.089,188896314939.
205.118,189034308436.
205.147,189172360656.
205.175,189310471237.
205.204,189448642413.
205.232,189586872382.
205.261,189725160746.
205.289,189863508720.
205.318,190001916961.
205.347,190140383427.
205.375,190278908679.
205.404,190417494351.
205.432,190556138865.
205.461,190694841952.
205.49,190833604783.
205.518,190972427528.
205.547,191111308428.
205.575,191250248544.
205.604,191389248879.
205.633,191528307931.
205.661,191667425585.
205.69,191806603442.
205.718,191945840838.
205.747,192085136516.
205.776,192224491351.
205.804,192363906562.
205.833,192503379977.
205.861,192642912552.
205.89,192782505282.
205.919,192922157430.
205.947,193061867485.
205.976,193201637335.
206.004,193341467422.
206.033,193481355673.
206.061,193621303222.
206.09,193761310871.
206.119,193901377489.
206.147,194041502173.
206.176,194181687402.
206.204,194321932320.
206.233,194462235292.
206.262,194602597762.
206.29,194743020650.
206.319,194883501832.
206.347,195024041623.
206.376,195164642042.
206.405,195305301796.
206.433,195446019400.
206.462,195586797283.
206.49,195727634968.
206.519,195868530914.
206.548,196009485861.
206.576,196150501712.
206.605,196291576216.
206.633,196432708772.
206.662,196573901941.
206.69,196715154433.
206.719,196856465284.
206.748,196997835630.
206.776,197139266673.
206.805,197280755600.
206.833,197422303457.
206.862,197563912083.
206.891,197705579722.
206.919,197847305419.
206.948,197989091191.
206.976,198130937014.
207.005,198272840973.
207.034,198414804315.
207.062,198556828273.
207.091,198698910595.
207.119,198841051640.
207.148,198983253034.
207.177,199125513951.
207.205,199267832917.
207.234,199410211753.
207.262,199552650915.
207.291,199695148166.
207.32,199837704648.
207.348,199980321358.
207.377,200122997431.
207.405,200265731622.
207.434,200408526158.
207.462,200551380261.
207.491,200694292727.
207.52,200837264556.
207.548,200980296753.
207.577,201123387802.
207.605,201266537423.
207.634,201409747306.
207.663,201553016660.
207.691,201696344346.
207.72,201839731916.
207.748,201983179583.
207.777,202126685762.
207.806,202270250686.
207.834,202413876044.
207.863,202557560819.
207.891,202701303906.
207.92,202845107061.
207.949,202988969880.
207.977,203132891511.
208.006,203276872020.
208.034,203420913192.
208.063,203565013056.
208.091,203709171476.
208.12,203853390112.
208.149,203997668499.
208.177,204142005323.
208.206,204286401477.
208.234,204430858169.
208.263,204575373440.
208.292,204719947351.
208.32,204864581725.
208.349,205009275436.
208.377,205154027510.
208.406,205298839541.
208.435,205443711772.
208.463,205588642254.
208.492,205733631677.
208.52,205878681929.
208.549,206023791098.
208.578,206168958841.
208.606,206314186573.
208.635,206459474263.
208.663,206604819802.
208.692,206750225316.
208.721,206895691343.
208.749,207041215822.
208.778,207186798941.
208.806,207332442626.
208.835,207478145788.
208.863,207623906930.
208.892,207769728383.
208.921,207915609923.
208.949,208061549664.
208.978,208207548595.
209.006,208353608132.
209.035,208499726489.
209.064,208645903330.
209.092,208792140821.
209.121,208938437992.
209.149,209084793003.
209.178,209231207963.
209.207,209377683116.
209.235,209524216965.
209.264,209670809510.
209.292,209817462988.
209.321,209964175396.
209.35,210110946151.
209.378,210257777174.
209.407,210404668059.
209.435,210551617421.
209.464,210698625918.
209.492,210845695127.
209.521,210992822894.
209.55,211140009547.
209.578,211287256539.
209.607,211434563012.
209.635,211581927793.
209.664,211729352417.
209.693,211876837402.
209.721,212024380880.
209.75,212171983205.
209.778,212319645990.
209.807,212467367884.
209.836,212615148591.
209.864,212762989202.
209.893,212910889871.
209.921,213058848798.
209.95,213206867189.
209.979,213354945834.
210.007,213503083469.
210.036,213651279949.
210.064,213799536519.
210.093,213947852923.
210.122,214096227438.
210.15,214244661787.
210.179,214393156180.
210.207,214541709691.
210.236,214690322059.
210.264,214838994731.
210.293,214987726652.
210.322,215136516872.
210.35,215285367081.
210.379,215434277525.
210.407,215583246630.
210.436,215732274898.
210.465,215881363306.
210.493,216030510966.
210.522,216179716989.
210.55,216328983474.
210.579,216478309774.
210.608,216627694366.
210.636,216777138473.
210.665,216926642861.
210.693,217076206221.
210.722,217225828081.
210.751,217375510763.
210.779,217525252716.
210.808,217675053155.
210.836,217824913274.
210.865,217974833686.
210.893,218124812493.
210.922,218274850476.
210.951,218424949135.
210.979,218575106806.
211.008,218725322865.
211.036,218875599241.
211.065,219025935454.
211.094,219176329972.
211.122,219326784079.
211.151,219477298772.
211.179,219627871921.
211.208,219778503845.
211.237,219929196423.
211.265,220079948280.
211.294,220230758532.
211.322,220381628721.
211.351,220532559371.
211.38,220683548129.
211.408,220834596372.
211.437,220985704814.
211.465,221136872226.
211.494,221288098207.
211.523,221439384852.
211.551,221590731209.
211.58,221742135636.
211.608,221893599857.
211.637,222045124345.
211.665,222196707528.
211.694,222348349695.
211.723,222500052342.
211.751,222651814256.
211.78,222803634510.
211.808,222955514898.
211.837,223107455176.
211.866,223259453987.
211.894,223411512411.
211.923,223563631038.
211.951,223715808709.
211.98,223868044656.
212.009,224020341147.
212.037,224172697133.
212.066,224325111942.
212.094,224477586319.
212.123,224630120814.
212.152,224782713963.
212.18,224935366059.
212.209,225088078633.
212.237,225240850570.
212.266,225393681213.
212.294,225546571536.
212.323,225699521805.
212.352,225852530699.
212.38,226005598938.
212.409,226158727489.
212.437,226311915212.
212.466,226465161615.
212.495,226618468064.
212.523,226771834172.
212.552,226925258971.
212.58,227078743032.
212.609,227232287645.
212.638,227385890918.
212.666,227539553240.
212.695,227693275583.
212.723,227847057599.
212.752,228000898097.
212.781,228154798334.
212.809,228308758824.
212.838,228462777796.
212.866,228616855960.
212.895,228770994330.
212.924,228925192110.
212.952,229079448270.
212.981,229233764648.
213.009,229388140974.
213.038,229542575679.
213.066,229697069852.
213.095,229851624377.
213.124,230006237649.
213.152,230160909627.
213.181,230315641987.
213.209,230470434238.
213.238,230625284547.
213.267,230780194816.
213.295,230935165027.
213.324,231090193966.
213.352,231245281974.
213.381,231400430598.
213.41,231555638284.
213.438,231710904203.
213.467,231866230525.
213.495,232021616552.
213.524,232177061094.
213.553,232332565051.
213.581,232488129679.
213.61,232643752804.
213.638,232799434731.
213.667,232955176997.
213.695,233110978693.
213.724,233266838847.
213.753,233422759054.
213.781,233578739262.
213.81,233734777889.
213.838,233890875660.
213.867,234047034053.
213.896,234203251343.
213.924,234359527417.
213.953,234515863548.
213.981,234672259375.
214.01,234828713506.
214.039,234985227285.
214.067,235141801550.
214.096,235298434333.
214.124,235455126249.
214.153,235611878185.
214.182,235768689643.
214.21,235925559492.
214.239,236082489377.
214.267,236239479118.
214.296,236396527443.
214.325,236553635071.
214.353,236710802944.
214.382,236868029876.
214.41,237025315509.
214.439,237182661188.
214.467,237340066650.
214.496,237497530584.
214.525,237655054085.
214.553,237812637609.
214.582,237970280124.
214.61,238127981494.
214.639,238285742965.
214.668,238443563977.
214.696,238601443452.
214.725,238759382859.
214.753,238917382080.
214.782,239075440242.
214.811,239233557135.
214.839,239391734384.
214.868,239549970814.
214.896,239708265998.
214.925,239866621078.
214.954,240025035948.
214.982,240183509346.
215.011,240342042047.
215.039,240500635131.
215.068,240659287162.
215.096,240817997778.
215.125,240976768528.
215.154,241135598857.
215.182,241294487753.
215.211,241453436266.
215.239,241612444944.
215.268,241771512311.
215.297,241930638505.
215.325,242089825194.
215.354,242249070870.
215.382,242408375215.
215.411,242567739380.
215.44,242727163721.
215.468,242886646212.
215.497,243046188073.
215.525,243205790348.
215.554,243365451466.
215.583,243525171293.
215.611,243684951278.
215.64,243844790836.
215.668,244004688601.
215.697,244164646212.
215.726,244324664045.
215.754,244484740328.
215.783,244644875607.
215.811,244805071257.
215.84,244965325977.
215.868,245125639208.
215.897,245286012580.
215.926,245446445854.
215.954,245606937176.
215.983,245767488049.
216.011,245928099086.
216.04,246088769108.
216.069,246249497738.
216.097,246410286814.
216.126,246571135073.
216.154,246732041761.
216.183,246893008318.
216.212,247054034785.
216.24,247215119871.
216.269,247376263933.
216.297,247537468438.
216.326,247698731778.
216.355,247860053755.
216.383,248021435807.
216.412,248182877558.
216.44,248344377803.
216.469,248505937425.
216.497,248667557087.
216.526,248829235496.
216.555,248990972737.
216.583,249152770319.
216.612,249314627074.
216.64,249476542513.
216.669,249638517418.
216.698,249800552375.
216.726,249962645900.
216.755,250124798614.
216.783,250287011375.
216.812,250449283168.
216.841,250611613710.
216.869,250774003982.
216.898,250936454154.
216.926,251098962651.
216.955,251261530601.
216.984,251424158526.
217.012,251586845482.
217.041,251749591118.
217.069,251912396704.
217.098,252075261732.
217.127,252238185296.
217.155,252401168365.
217.184,252564211478.
217.212,252727313249.
217.241,252890474023.
217.269,253053694800.
217.298,253216974875.
217.327,253380313285.
217.355,253543711602.
217.384,253707169741.
217.412,253870686396.
217.441,254034262187.
217.47,254197898006.
217.498,254361592934.
217.527,254525346269.
217.555,254689159933.
217.584,254853032987.
217.613,255016964448.
217.641,255180955194.
217.67,255345006040.
217.698,255509115570.
217.727,255673284029.
217.756,255837512773.
217.784,256001800570.
217.813,256166146550.
217.841,256330552509.
217.87,256495018300.
217.898,256659542585.
217.927,256824125922.
217.956,256988769555.
217.984,257153471834.
218.013,257318232661.
218.041,257483053728.
218.07,257647934132.
218.099,257812873050.
218.127,257977871423.
218.156,258142929921.
218.184,258308046564.
218.213,258473222298.
218.242,258638458222.
218.27,258803753328.
218.299,258969106725.
218.327,259134520056.
218.356,259299993019.
218.385,259465524310.
218.413,259631114982.
218.442,259796765748.
218.47,259962475150.
218.499,260128243221.
218.528,260294071340.
218.556,260459958787.
218.585,260625904559.
218.613,260791909998.
218.642,260957975299.
218.67,261124099066.
218.699,261290281953.
218.728,261456524693.
218.756,261622826514.
218.785,261789186646.
218.813,261955606838.
218.842,262122086466.
218.871,262288624725.
218.899,262455222120.
218.928,262621879420.
218.956,262788595483.
218.985,262955370243.
219.014,263122204988.
219.042,263289098992.
219.071,263456051558.
219.099,263623063508.
219.128,263790135116.
219.157,263957265419.
219.185,264124454619.
219.214,264291703854.
219.242,264459012217.
219.271,264626378987.
219.299,264793805379.
219.328,264961291195.
219.357,265128835731.
219.385,265296439217.
219.414,265464102918.
219.442,265631825279.
219.471,265799606273.
219.5,265967446860.
219.528,266135347002.
219.557,266303305653.
219.585,266471323638.
219.614,266639401469.
219.643,266807537745.
219.671,266975732805.
219.7,267143987772.
219.728,267312302091.
219.757,267480674682.
219.786,267649106930.
219.814,267817598880.
219.843,267986149155.
219.871,268154758316.
219.9,268323427532.
219.929,268492155645.
219.957,268660942310.
219.986,268829788682.
220.014,268998694581.
220.043,269167658488.
220.071,269336681991.
220.1,269505765302.
220.129,269674907221.
220.157,269844107702.
220.186,270013368184.
220.214,270182687803.
220.243,270352065570.
220.272,270521503168.
220.3,270691000292.
220.329,270860555810.
220.357,271030170282.
220.386,271199844861.
220.415,271369578027.
220.443,271539369645.
220.472,271709221157.
220.5,271879131971.
220.529,272049101036.
220.558,272219129598.
220.586,272389217845.
220.615,272559364529.
220.643,272729569858.
220.672,272899835386.
220.701,273070159715.
220.729,273240542467.
220.758,273410984790.
220.786,273581486573.
220.815,273752046643.
220.843,273922665791.
220.872,274093344963.
220.901,274264082678.
220.929,274434879099.
220.958,274605735096.
220.986,274776650300.
221.015,274947623709.
221.044,275118656641.
221.072,275289749214.
221.101,275460900332.
221.129,275632110159.
221.158,275803379695.
221.187,275974708157.
221.215,276146095137.
221.244,276317541655.
221.272,276489047664.
221.301,276660611884.
221.33,276832235145.
221.358,277003918034.
221.387,277175659829.
221.415,277347460189.
221.444,277519320057.
221.472,277691239218.
221.501,277863216602.
221.53,278035253349.
221.558,278207349516.
221.587,278379504415.
221.615,278551717870.
221.644,278723991100.
221.673,278896323287.
221.701,279068713791.
221.73,279241163650.
221.758,279413673095.
221.787,279586241007.
221.816,279758867674.
221.844,279931553991.
221.873,280104299132.
221.901,280277102643.
221.93,280449965786.
221.959,280622888187.
221.987,280795868862.
222.016,280968908606.
222.044,281142008067.
222.073,281315166119.
222.102,281488382522.
222.13,281661658775.
222.159,281834993932.
222.187,282008387396.
222.216,282181840097.
222.244,282355352556.
222.273,282528923126.
222.302,282702552499.
222.33,282876241653.
222.359,283049989503.
222.387,283223795677.
222.416,283397661446.
222.445,283571586471.
222.473,283745569548.
222.502,283919611754.
222.53,284093713746.
222.559,284267874072.
222.588,284442092925.
222.616,284616371536.
222.645,284790709043.
222.673,284965104669.
222.702,285139559652.
222.731,285314074251.
222.759,285488646866.
222.788,285663278483.
222.816,285837969619.
222.845,286012719459.
222.873,286187527494.
222.902,286362395344.
222.931,286537322267.
222.959,286712307223.
222.988,286887351340.
223.016,287062454898.
223.045,287237616903.
223.074,287412837491.
223.102,287588117822.
223.131,287763456817.
223.159,287938853997.
223.188,288114310582.
223.217,288289826521.
223.245,288465400664.
223.274,288641033628.
223.302,288816726076.
223.331,288992477114.
223.36,289168286521.
223.388,289344155527.
223.417,289520083423.
223.445,289696069697.
223.474,289872114863.
223.503,290048219543.
223.531,290224382480.
223.56,290400604051.
223.588,290576885161.
223.617,290753225068.
223.645,290929623247.
223.674,291106080460.
223.703,291282597077.
223.731,291459171948.
223.76,291635805629.
223.788,291812498673.
223.817,291989250335.
223.846,292166060278.
223.874,292342929543.
223.903,292519857933.
223.931,292696844588.
223.96,292873890027.
223.989,293050994958.
224.017,293228158214.
224.046,293405379996.
224.074,293582661112.
224.103,293760001270.
224.132,293937399415.
224.16,294114856635.
224.189,294292373226.
224.217,294469948054.
224.246,294647581485.
224.274,294825274317.
224.303,295003025942.
224.332,295180835571.
224.36,295358704635.
224.389,295536632678.
224.417,295714618841.
224.446,295892663761.
224.475,296070768255.
224.503,296248931072.
224.532,296427152141.
224.56,296605432693.
224.589,296783772169.
224.618,296962169537.
224.646,297140626031.
224.675,297319141782.
224.703,297497715709.
224.732,297676348145.
224.761,297855040203.
224.789,298033790661.
224.818,298212599146.
224.846,298391467061.
224.875,298570394011.
224.904,298749379040.
224.932,298928422743.
224.961,299107525993.
224.989,299286687236.
225.018,299465906924.
225.046,299645186094.
225.075,299824524043.
225.104,300003919893.
225.132,300183374844.
225.161,300362888976.
225.189,300542461122.
225.218,300722091863.
225.247,300901782143.
225.275,301081530726.
225.304,301261337481.
225.332,301441203412.
225.361,301621128230.
225.39,301801111088.
225.418,301981152887.
225.447,302161254011.
225.475,302341413151.
225.504,302521630661.
225.533,302701907344.
225.561,302882242850.
225.59,303062636318.
225.618,303243088979.
225.647,303423600531.
225.675,303604170229.
225.704,303784798383.
225.733,303965485854.
225.761,304146231769.
225.79,304327035846.
225.818,304507899051.
225.847,304688821017.
225.876,304869801035.
225.904,305050839820.
225.933,305231937758.
225.961,305413093974.
225.99,305594308406.
226.019,305775582047.
226.047,305956914366.
226.076,306138304639.
226.104,306319753789.
226.133,306501261891.
226.162,306682828318.
226.19,306864452981.
226.219,307046136982.
226.247,307227879279.
226.276,307409679738.
226.305,307591539116.
226.333,307773457452.
226.362,307955433782.
226.39,308137468615.
226.419,308319562728.
226.447,308501715019.
226.476,308683925371.
226.505,308866194841.
226.533,309048523136.
226.562,309230909366.
226.59,309413354331.
226.619,309595858338.
226.648,309778420280.
226.676,309961040465.
226.705,310143720018.
226.733,310326457996.
226.762,310509253942.
226.791,310692108710.
226.819,310875022475.
226.848,311057993928.
226.876,311241024067.
226.905,311424113380.
226.934,311607260889.
226.962,311790466304.
226.991,311973730882.
227.019,312157054085.
227.048,312340435020.
227.076,312523874887.
227.105,312707373780.
227.134,312890930604.
227.162,313074545531.
227.191,313258219717.
227.219,313441952132.
227.248,313625742481.
227.277,313809591943.
227.305,313993500152.
227.334,314177466003.
227.362,314361490436.
227.391,314545573931.
227.42,314729715590.
227.448,314913915178.
227.477,315098174046.
227.505,315282491206.
227.534,315466866159.
227.563,315651299886.
227.591,315835792539.
227.62,316020343094.
227.648,316204951876.
227.677,316389619832.
227.706,316574345856.
227.734,316759129885.
227.763,316943972746.
227.791,317128874278.
227.82,317313833563.
227.848,317498851439.
227.877,317683928254.
227.906,317869063075.
227.934,318054255904.
227.963,318239507734.
227.991,318424817960.
228.02,318610186076.
228.049,318795612748.
228.077,318981098264.
228.106,319166641615.
228.134,319352243258.
228.163,319537903734.
228.192,319723622466.
228.22,319909399140.
228.249,320095234582.
228.277,320281128650.
228.306,320467080367.
228.335,320653090504.
228.363,320839159447.
228.392,321025286668.
228.42,321211471737.
228.449,321397715649.
228.477,321584017912.
228.506,321770377959.
228.535,321956796503.
228.563,322143273932.
228.592,322329809268.
228.62,322516402621.
228.649,322703054773.
228.678,322889765197.
228.706,323076533306.
228.735,323263360221.
228.763,323450245792.
228.792,323637189095.
228.821,323824190541.
228.849,324011250828.
228.878,324198369233.
228.906,324385545300.
228.935,324572780372.
228.964,324760073772.
228.992,324947424843.
229.021,325134834230.
229.049,325322302514.
229.078,325509828567.
229.107,325697412612.
229.135,325885055569.
229.164,326072756647.
229.192,326260515272.
229.221,326448332586.
229.249,326636208577.
229.278,326824142150.
